type,sample,value,offset,duration,subject
DISPLAY_COORDS,1,MSG	442887 DISPLAY_COORDS 0 0 1023 767,,,31
RECCFG,1,MSG	983351 RECCFG CR 1000 2 1 R,,,31
ELCLCFG,1,MSG	983351 ELCLCFG MTABLE,,,31
GAZE_COORDS,1,MSG	983351 GAZE_COORDS 0.00 0.00 1023.00 767.00,,,31
THRESHOLDS,1,MSG	983351 THRESHOLDS R 45 202,,,31
ELCL_PROC,1,MSG	983351 ELCL_PROC ELLIPSE  (5),,,31
ELCL_EFIT_PARAMS,1,MSG	983351 ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30,,,31
!MODE,1,MSG	983352 !MODE RECORD CR 1000 2 1 R,,,31
TRIALID,1055,MSG	984406 TRIALID 1,,,31
93,1821,MSG	985172 93,,,31
51,3354,MSG	986705 51,,,31
200,4088,MSG	987439 200,,,31
10,5052,MSG	988403 10,,,31
TRIAL_RESULT,5996,MSG	989347 TRIAL_RESULT 0,,,31
TRIALID,5998,MSG	989349 TRIALID 2,,,31
91,6688,MSG	990039 91,,,31
51,8221,MSG	991572 51,,,31
200,8832,MSG	992183 200,,,31
10,9835,MSG	993186 10,,,31
TRIAL_RESULT,10872,MSG	994223 TRIAL_RESULT 0,,,31
TRIALID,10872,MSG	994223 TRIALID 3,,,31
92,11421,MSG	994772 92,,,31
53,12953,MSG	996304 53,,,31
210,13508,MSG	996859 210,,,31
10,14488,MSG	997839 10,,,31
TRIAL_RESULT,15561,MSG	998912 TRIAL_RESULT 0,,,31
TRIALID,15561,MSG	998912 TRIALID 4,,,31
92,16319,MSG	999670 92,,,31
51,17838,MSG	1001189 51,,,31
210,18406,MSG	1001757 210,,,31
110,19404,MSG	1002755 110,,,31
TRIAL_RESULT,20437,MSG	1003788 TRIAL_RESULT 0,,,31
TRIALID,20438,MSG	1003789 TRIALID 5,,,31
92,21021,MSG	1004372 92,,,31
52,22537,MSG	1005888 52,,,31
210,23172,MSG	1006523 210,,,31
110,24121,MSG	1007472 110,,,31
TRIAL_RESULT,25143,MSG	1008494 TRIAL_RESULT 0,,,31
TRIALID,25144,MSG	1008495 TRIALID 6,,,31
93,26119,MSG	1009470 93,,,31
53,27638,MSG	1010989 53,,,31
210,28076,MSG	1011427 210,,,31
20,29055,MSG	1012406 20,,,31
TRIAL_RESULT,30249,MSG	1013600 TRIAL_RESULT 0,,,31
TRIALID,30249,MSG	1013600 TRIALID 7,,,31
92,31005,MSG	1014356 92,,,31
52,32521,MSG	1015872 52,,,31
210,33032,MSG	1016383 210,,,31
110,33988,MSG	1017339 110,,,31
TRIAL_RESULT,35128,MSG	1018479 TRIAL_RESULT 0,,,31
TRIALID,35128,MSG	1018479 TRIALID 8,,,31
93,36020,MSG	1019371 93,,,31
53,37538,MSG	1020889 53,,,31
210,38078,MSG	1021429 210,,,31
20,39021,MSG	1022372 20,,,31
TRIAL_RESULT,40137,MSG	1023488 TRIAL_RESULT 0,,,31
TRIALID,40137,MSG	1023488 TRIALID 9,,,31
93,40705,MSG	1024056 93,,,31
52,42221,MSG	1025572 52,,,31
210,42867,MSG	1026218 210,,,31
20,43855,MSG	1027206 20,,,31
TRIAL_RESULT,44830,MSG	1028181 TRIAL_RESULT 0,,,31
TRIALID,44831,MSG	1028182 TRIALID 10,,,31
91,45505,MSG	1028856 91,,,31
51,47022,MSG	1030373 51,,,31
210,47838,MSG	1031189 210,,,31
20,48855,MSG	1032206 20,,,31
TRIAL_RESULT,49629,MSG	1032980 TRIAL_RESULT 0,,,31
TRIALID,49629,MSG	1032980 TRIALID 11,,,31
93,50505,MSG	1033856 93,,,31
51,52022,MSG	1035373 51,,,31
210,52644,MSG	1035995 210,,,31
20,53655,MSG	1037006 20,,,31
TRIAL_RESULT,54622,MSG	1037973 TRIAL_RESULT 0,,,31
TRIALID,54623,MSG	1037974 TRIALID 12,,,31
91,55388,MSG	1038739 91,,,31
53,56906,MSG	1040257 53,,,31
210,57246,MSG	1040597 210,,,31
20,58205,MSG	1041556 20,,,31
TRIAL_RESULT,59509,MSG	1042860 TRIAL_RESULT 0,,,31
TRIALID,59509,MSG	1042860 TRIALID 13,,,31
91,60404,MSG	1043755 91,,,31
52,61923,MSG	1045274 52,,,31
210,62308,MSG	1045659 210,,,31
20,63272,MSG	1046623 20,,,31
TRIAL_RESULT,64538,MSG	1047889 TRIAL_RESULT 0,,,31
TRIALID,64539,MSG	1047890 TRIALID 14,,,31
91,65270,MSG	1048621 91,,,31
52,66789,MSG	1050140 52,,,31
200,67139,MSG	1050490 200,,,31
20,68073,MSG	1051424 20,,,31
TRIAL_RESULT,69402,MSG	1052753 TRIAL_RESULT 0,,,31
TRIALID,69403,MSG	1052754 TRIALID 15,,,31
91,70139,MSG	1053490 91,,,31
51,71656,MSG	1055007 51,,,31
210,72233,MSG	1055584 210,,,31
20,73189,MSG	1056540 20,,,31
TRIAL_RESULT,74264,MSG	1057615 TRIAL_RESULT 0,,,31
TRIALID,74265,MSG	1057616 TRIALID 16,,,31
92,74889,MSG	1058240 92,,,31
52,76405,MSG	1059756 52,,,31
210,77186,MSG	1060537 210,,,31
110,78122,MSG	1061473 110,,,31
TRIAL_RESULT,79013,MSG	1062364 TRIAL_RESULT 0,,,31
TRIALID,79014,MSG	1062365 TRIALID 17,,,31
91,79722,MSG	1063073 91,,,31
51,81239,MSG	1064590 51,,,31
210,81760,MSG	1065111 210,,,31
20,82706,MSG	1066057 20,,,31
TRIAL_RESULT,83842,MSG	1067193 TRIAL_RESULT 0,,,31
TRIALID,83843,MSG	1067194 TRIALID 18,,,31
92,84470,MSG	1067821 92,,,31
52,85990,MSG	1069341 52,,,31
210,86668,MSG	1070019 210,,,31
110,87640,MSG	1070991 110,,,31
TRIAL_RESULT,88596,MSG	1071947 TRIAL_RESULT 0,,,31
TRIALID,88597,MSG	1071948 TRIALID 19,,,31
92,89206,MSG	1072557 92,,,31
53,90723,MSG	1074074 53,,,31
210,91235,MSG	1074586 210,,,31
10,92189,MSG	1075540 10,,,31
TRIAL_RESULT,93326,MSG	1076677 TRIAL_RESULT 0,,,31
TRIALID,93326,MSG	1076677 TRIALID 20,,,31
94,93956,MSG	1077307 94,,,31
52,95473,MSG	1078824 52,,,31
200,96002,MSG	1079353 200,,,31
10,96956,MSG	1080307 10,,,31
TRIAL_RESULT,98085,MSG	1081436 TRIAL_RESULT 0,,,31
TRIALID,98086,MSG	1081437 TRIALID 21,,,31
93,98823,MSG	1082174 93,,,31
52,100340,MSG	1083691 52,,,31
210,100993,MSG	1084344 210,,,31
20,101990,MSG	1085341 20,,,31
TRIAL_RESULT,102946,MSG	1086297 TRIAL_RESULT 0,,,31
TRIALID,102947,MSG	1086298 TRIALID 22,,,31
92,103823,MSG	1087174 92,,,31
52,105340,MSG	1088691 52,,,31
210,105872,MSG	1089223 210,,,31
110,106839,MSG	1090190 110,,,31
TRIAL_RESULT,107945,MSG	1091296 TRIAL_RESULT 0,,,31
TRIALID,107946,MSG	1091297 TRIALID 23,,,31
92,108640,MSG	1091991 92,,,31
52,110157,MSG	1093508 52,,,31
200,110712,MSG	1094063 200,,,31
110,111640,MSG	1094991 110,,,31
TRIAL_RESULT,112756,MSG	1096107 TRIAL_RESULT 0,,,31
TRIALID,112756,MSG	1096107 TRIALID 24,,,31
92,113754,MSG	1097105 92,,,31
52,115274,MSG	1098625 52,,,31
210,115741,MSG	1099092 210,,,31
110,116707,MSG	1100058 110,,,31
TRIAL_RESULT,117877,MSG	1101228 TRIAL_RESULT 0,,,31
TRIALID,117877,MSG	1101228 TRIALID 25,,,31
93,118523,MSG	1101874 93,,,31
53,120040,MSG	1103391 53,,,31
210,120638,MSG	1103989 210,,,31
20,121607,MSG	1104958 20,,,31
TRIAL_RESULT,122647,MSG	1105998 TRIAL_RESULT 0,,,31
TRIALID,122648,MSG	1105999 TRIALID 26,,,31
94,123557,MSG	1106908 94,,,31
52,125073,MSG	1108424 52,,,31
210,125687,MSG	1109038 210,,,31
110,126690,MSG	1110041 110,,,31
TRIAL_RESULT,127685,MSG	1111036 TRIAL_RESULT 0,,,31
TRIALID,127685,MSG	1111036 TRIALID 27,,,31
92,128657,MSG	1112008 92,,,31
53,130173,MSG	1113524 53,,,31
210,130817,MSG	1114168 210,,,31
110,131774,MSG	1115125 110,,,31
TRIAL_RESULT,132774,MSG	1116125 TRIAL_RESULT 0,,,31
TRIALID,132774,MSG	1116125 TRIALID 28,,,31
92,133541,MSG	1116892 92,,,31
51,135057,MSG	1118408 51,,,31
200,135589,MSG	1118940 200,,,31
110,136574,MSG	1119925 110,,,31
TRIAL_RESULT,137663,MSG	1121014 TRIAL_RESULT 0,,,31
TRIALID,137663,MSG	1121014 TRIALID 29,,,31
93,138357,MSG	1121708 93,,,31
51,139874,MSG	1123225 51,,,31
210,140521,MSG	1123872 210,,,31
20,141507,MSG	1124858 20,,,31
TRIAL_RESULT,142481,MSG	1125832 TRIAL_RESULT 0,,,31
TRIALID,142482,MSG	1125833 TRIALID 30,,,31
92,143274,MSG	1126625 92,,,31
51,144790,MSG	1128141 51,,,31
210,145651,MSG	1129002 210,,,31
10,146624,MSG	1129975 10,,,31
TRIAL_RESULT,147394,MSG	1130745 TRIAL_RESULT 0,,,31
TRIALID,147395,MSG	1130746 TRIALID 31,,,31
94,148207,MSG	1131558 94,,,31
52,149724,MSG	1133075 52,,,31
210,150325,MSG	1133676 210,,,31
110,151291,MSG	1134642 110,,,31
TRIAL_RESULT,152331,MSG	1135682 TRIAL_RESULT 0,,,31
TRIALID,152331,MSG	1135682 TRIALID 32,,,31
91,153258,MSG	1136609 91,,,31
53,154775,MSG	1138126 53,,,31
210,155255,MSG	1138606 210,,,31
20,156241,MSG	1139592 20,,,31
TRIAL_RESULT,157382,MSG	1140733 TRIAL_RESULT 0,,,31
TRIALID,157383,MSG	1140734 TRIALID 33,,,31
94,157975,MSG	1141326 94,,,31
51,159491,MSG	1142842 51,,,31
210,160084,MSG	1143435 210,,,31
110,161024,MSG	1144375 110,,,31
TRIAL_RESULT,162098,MSG	1145449 TRIAL_RESULT 0,,,31
TRIALID,162099,MSG	1145450 TRIALID 34,,,31
91,162839,MSG	1146190 91,,,31
52,164357,MSG	1147708 52,,,31
210,164915,MSG	1148266 210,,,31
20,165891,MSG	1149242 20,,,31
TRIAL_RESULT,166964,MSG	1150315 TRIAL_RESULT 0,,,31
TRIALID,166965,MSG	1150316 TRIALID 35,,,31
92,167608,MSG	1150959 92,,,31
53,169125,MSG	1152476 53,,,31
210,169682,MSG	1153033 210,,,31
110,170608,MSG	1153959 110,,,31
TRIAL_RESULT,171728,MSG	1155079 TRIAL_RESULT 0,,,31
TRIALID,171728,MSG	1155079 TRIALID 36,,,31
92,172725,MSG	1156076 92,,,31
52,174241,MSG	1157592 52,,,31
210,174641,MSG	1157992 210,,,31
110,175658,MSG	1159009 110,,,31
TRIAL_RESULT,176855,MSG	1160206 TRIAL_RESULT 0,,,31
TRIALID,176857,MSG	1160208 TRIALID 37,,,31
93,177858,MSG	1161209 93,,,31
51,179375,MSG	1162726 51,,,31
200,180073,MSG	1163424 200,,,31
10,181042,MSG	1164393 10,,,31
TRIAL_RESULT,181980,MSG	1165331 TRIAL_RESULT 0,,,31
TRIALID,181980,MSG	1165331 TRIALID 38,,,31
93,182542,MSG	1165893 93,,,31
51,184059,MSG	1167410 51,,,31
200,184736,MSG	1168087 200,,,31
10,185658,MSG	1169009 10,,,31
TRIAL_RESULT,186663,MSG	1170014 TRIAL_RESULT 0,,,31
TRIALID,186664,MSG	1170015 TRIALID 39,,,31
91,187290,MSG	1170641 91,,,31
51,188809,MSG	1172160 51,,,31
200,189389,MSG	1172740 200,,,31
10,190358,MSG	1173709 10,,,31
TRIAL_RESULT,191422,MSG	1174773 TRIAL_RESULT 0,,,31
TRIALID,191423,MSG	1174774 TRIALID 40,,,31
91,192175,MSG	1175526 91,,,31
53,193692,MSG	1177043 53,,,31
210,194482,MSG	1177833 210,,,31
20,195425,MSG	1178776 20,,,31
TRIAL_RESULT,196304,MSG	1179655 TRIAL_RESULT 0,,,31
TRIALID,196305,MSG	1179656 TRIALID 41,,,31
91,197273,MSG	1180624 91,,,31
51,198792,MSG	1182143 51,,,31
200,199327,MSG	1182678 200,,,31
10,200259,MSG	1183610 10,,,31
TRIAL_RESULT,201393,MSG	1184744 TRIAL_RESULT 0,,,31
TRIALID,201394,MSG	1184745 TRIALID 42,,,31
93,202375,MSG	1185726 93,,,31
52,203892,MSG	1187243 52,,,31
210,204521,MSG	1187872 210,,,31
20,205476,MSG	1188827 20,,,31
TRIAL_RESULT,206496,MSG	1189847 TRIAL_RESULT 0,,,31
TRIALID,206497,MSG	1189848 TRIALID 43,,,31
92,207242,MSG	1190593 92,,,31
51,208758,MSG	1192109 51,,,31
210,209268,MSG	1192619 210,,,31
110,210242,MSG	1193593 110,,,31
TRIAL_RESULT,211373,MSG	1194724 TRIAL_RESULT 0,,,31
TRIALID,211374,MSG	1194725 TRIALID 44,,,31
92,212057,MSG	1195408 92,,,31
53,213575,MSG	1196926 53,,,31
200,214185,MSG	1197536 200,,,31
10,215126,MSG	1198477 10,,,31
TRIAL_RESULT,216188,MSG	1199539 TRIAL_RESULT 0,,,31
TRIALID,216188,MSG	1199539 TRIALID 45,,,31
94,216843,MSG	1200194 94,,,31
52,218374,MSG	1201725 52,,,31
200,219371,MSG	1202722 200,,,31
10,220343,MSG	1203694 10,,,31
TRIAL_RESULT,221110,MSG	1204461 TRIAL_RESULT 0,,,31
TRIALID,221111,MSG	1204462 TRIALID 46,,,31
92,221643,MSG	1204994 92,,,31
53,223173,MSG	1206524 53,,,31
210,223865,MSG	1207216 210,,,31
10,224826,MSG	1208177 10,,,31
TRIAL_RESULT,225788,MSG	1209139 TRIAL_RESULT 0,,,31
TRIALID,225789,MSG	1209140 TRIALID 47,,,31
91,226526,MSG	1209877 91,,,31
52,228043,MSG	1211394 52,,,31
200,228547,MSG	1211898 200,,,31
20,229526,MSG	1212877 20,,,31
TRIAL_RESULT,230650,MSG	1214001 TRIAL_RESULT 0,,,31
TRIALID,230650,MSG	1214001 TRIALID 48,,,31
94,231593,MSG	1214944 94,,,31
53,233109,MSG	1216460 53,,,31
210,233676,MSG	1217027 210,,,31
110,234660,MSG	1218011 110,,,31
TRIAL_RESULT,235719,MSG	1219070 TRIAL_RESULT 0,,,31
TRIALID,235719,MSG	1219070 TRIALID 49,,,31
92,236610,MSG	1219961 92,,,31
52,238126,MSG	1221477 52,,,31
210,239043,MSG	1222394 210,,,31
10,240026,MSG	1223377 10,,,31
TRIAL_RESULT,240794,MSG	1224145 TRIAL_RESULT 0,,,31
TRIALID,240795,MSG	1224146 TRIALID 50,,,31
92,241643,MSG	1224994 92,,,31
51,243160,MSG	1226511 51,,,31
210,243934,MSG	1227285 210,,,31
10,244893,MSG	1228244 10,,,31
TRIAL_RESULT,245774,MSG	1229125 TRIAL_RESULT 0,,,31
TRIALID,245775,MSG	1229126 TRIALID 51,,,31
93,246493,MSG	1229844 93,,,31
51,248010,MSG	1231361 51,,,31
210,248574,MSG	1231925 210,,,31
20,249560,MSG	1232911 20,,,31
TRIAL_RESULT,250614,MSG	1233965 TRIAL_RESULT 0,,,31
TRIALID,250615,MSG	1233966 TRIALID 52,,,31
93,251627,MSG	1234978 93,,,31
52,253158,MSG	1236509 52,,,31
210,253871,MSG	1237222 210,,,31
20,254860,MSG	1238211 20,,,31
TRIAL_RESULT,255771,MSG	1239122 TRIAL_RESULT 0,,,31
TRIALID,255771,MSG	1239122 TRIALID 53,,,31
91,256510,MSG	1239861 91,,,31
52,258027,MSG	1241378 52,,,31
200,258416,MSG	1241767 200,,,31
20,259376,MSG	1242727 20,,,31
TRIAL_RESULT,260637,MSG	1243988 TRIAL_RESULT 0,,,31
TRIALID,260638,MSG	1243989 TRIALID 54,,,31
92,261675,MSG	1245026 92,,,31
51,263194,MSG	1246545 51,,,31
200,263852,MSG	1247203 200,,,31
110,264794,MSG	1248145 110,,,31
TRIAL_RESULT,265795,MSG	1249146 TRIAL_RESULT 0,,,31
TRIALID,265796,MSG	1249147 TRIALID 55,,,31
92,266510,MSG	1249861 92,,,31
52,268026,MSG	1251377 52,,,31
200,268901,MSG	1252252 200,,,31
10,269877,MSG	1253228 10,,,31
TRIAL_RESULT,270644,MSG	1253995 TRIAL_RESULT 0,,,31
TRIALID,270644,MSG	1253995 TRIALID 56,,,31
92,271525,MSG	1254876 92,,,31
52,273044,MSG	1256395 52,,,31
210,273715,MSG	1257066 210,,,31
110,274677,MSG	1258028 110,,,31
TRIAL_RESULT,275646,MSG	1258997 TRIAL_RESULT 0,,,31
TRIALID,275647,MSG	1258998 TRIALID 57,,,31
91,276311,MSG	1259662 91,,,31
52,277842,MSG	1261193 52,,,31
210,278539,MSG	1261890 210,,,31
10,279494,MSG	1262845 10,,,31
TRIAL_RESULT,280445,MSG	1263796 TRIAL_RESULT 0,,,31
TRIALID,280445,MSG	1263796 TRIALID 58,,,31
91,281144,MSG	1264495 91,,,31
51,282661,MSG	1266012 51,,,31
200,283149,MSG	1266500 200,,,31
10,284077,MSG	1267428 10,,,31
TRIAL_RESULT,285259,MSG	1268610 TRIAL_RESULT 0,,,31
TRIALID,285260,MSG	1268611 TRIALID 59,,,31
94,286027,MSG	1269378 94,,,31
53,287544,MSG	1270895 53,,,31
200,288111,MSG	1271462 200,,,31
10,289077,MSG	1272428 10,,,31
TRIAL_RESULT,290152,MSG	1273503 TRIAL_RESULT 0,,,31
TRIALID,290152,MSG	1273503 TRIALID 60,,,31
92,290677,MSG	1274028 92,,,31
52,292194,MSG	1275545 52,,,31
200,292772,MSG	1276123 200,,,31
110,293745,MSG	1277096 110,,,31
TRIAL_RESULT,294807,MSG	1278158 TRIAL_RESULT 0,,,31
TRIALID,294808,MSG	1278159 TRIALID 61,,,31
93,295525,MSG	1278876 93,,,31
53,297045,MSG	1280396 53,,,31
210,297495,MSG	1280846 210,,,31
20,298478,MSG	1281829 20,,,31
TRIAL_RESULT,299650,MSG	1283001 TRIAL_RESULT 0,,,31
TRIALID,299651,MSG	1283002 TRIALID 62,,,31
93,300494,MSG	1283845 93,,,31
52,302010,MSG	1285361 52,,,31
210,302761,MSG	1286112 210,,,31
20,303711,MSG	1287062 20,,,31
TRIAL_RESULT,304618,MSG	1287969 TRIAL_RESULT 0,,,31
TRIALID,304619,MSG	1287970 TRIALID 63,,,31
93,305161,MSG	1288512 93,,,31
52,306677,MSG	1290028 52,,,31
210,307161,MSG	1290512 210,,,31
20,308128,MSG	1291479 20,,,31
TRIAL_RESULT,309284,MSG	1292635 TRIAL_RESULT 0,,,31
TRIALID,309284,MSG	1292635 TRIALID 64,,,31
93,310295,MSG	1293646 93,,,31
52,311812,MSG	1295163 52,,,31
210,312661,MSG	1296012 210,,,31
10,313627,MSG	1296978 10,,,31
TRIAL_RESULT,314417,MSG	1297768 TRIAL_RESULT 0,,,31
TRIALID,314418,MSG	1297769 TRIALID 65,,,31
93,315326,MSG	1298677 93,,,31
51,316845,MSG	1300196 51,,,31
200,317483,MSG	1300834 200,,,31
10,318462,MSG	1301813 10,,,31
TRIAL_RESULT,319449,MSG	1302800 TRIAL_RESULT 0,,,31
TRIALID,319451,MSG	1302802 TRIALID 66,,,31
91,319994,MSG	1303345 91,,,31
53,321512,MSG	1304863 53,,,31
210,322162,MSG	1305513 210,,,31
20,323145,MSG	1306496 20,,,31
TRIAL_RESULT,324112,MSG	1307463 TRIAL_RESULT 0,,,31
TRIALID,324113,MSG	1307464 TRIALID 67,,,31
93,324878,MSG	1308229 93,,,31
52,326395,MSG	1309746 52,,,31
210,326885,MSG	1310236 210,,,31
20,327845,MSG	1311196 20,,,31
TRIAL_RESULT,329008,MSG	1312359 TRIAL_RESULT 0,,,31
TRIALID,329009,MSG	1312360 TRIALID 68,,,31
93,329795,MSG	1313146 93,,,31
51,331312,MSG	1314663 51,,,31
210,331975,MSG	1315326 210,,,31
20,332962,MSG	1316313 20,,,31
TRIAL_RESULT,333916,MSG	1317267 TRIAL_RESULT 0,,,31
TRIALID,333916,MSG	1317267 TRIALID 69,,,31
94,334662,MSG	1318013 94,,,31
53,336178,MSG	1319529 53,,,31
200,336852,MSG	1320203 200,,,31
10,337795,MSG	1321146 10,,,31
TRIAL_RESULT,338783,MSG	1322134 TRIAL_RESULT 0,,,31
TRIALID,338784,MSG	1322135 TRIALID 70,,,31
93,339412,MSG	1322763 93,,,31
52,340929,MSG	1324280 52,,,31
210,341530,MSG	1324881 210,,,31
20,342512,MSG	1325863 20,,,31
TRIAL_RESULT,343541,MSG	1326892 TRIAL_RESULT 0,,,31
TRIALID,343542,MSG	1326893 TRIALID 71,,,31
91,344577,MSG	1327928 91,,,31
52,346095,MSG	1329446 52,,,31
210,346456,MSG	1329807 210,,,31
20,347446,MSG	1330797 20,,,31
TRIAL_RESULT,348708,MSG	1332059 TRIAL_RESULT 0,,,31
TRIALID,348709,MSG	1332060 TRIALID 72,,,31
93,349495,MSG	1332846 93,,,31
53,351012,MSG	1334363 53,,,31
210,351542,MSG	1334893 210,,,31
20,352479,MSG	1335830 20,,,31
TRIAL_RESULT,353612,MSG	1336963 TRIAL_RESULT 0,,,31
TRIALID,353613,MSG	1336964 TRIALID 73,,,31
91,354529,MSG	1337880 91,,,31
52,356045,MSG	1339396 52,,,31
210,356500,MSG	1339851 210,,,31
20,357479,MSG	1340830 20,,,31
